16256	a blurry picture of a city from a window.	automobile
16264	a blurry photo of a building in the background.	deer
16272	a blurry picture of a white car in the background.	automobile
16280	a blurry picture of a person standing in the background.	dog
16288	a black object is in the middle of the water.	bird
16296	a blurry picture of a building in the background.	cat
16304	a blurry image of people in a room.	ship
16312	a blurry picture of a street with a building in the background.	bird
16320	a blurry picture of a purple object in the air.	automobile
16328	a blurry picture of a green plant in the background.	deer
16336	a blurry picture of a blue building in the background.	ship
16344	a blurry picture of a person playing tennis.	horse
16352	a close up of a blue bird with its wings.	bird
16360	a blurry picture of a blue background with a street sign.	cat
16368	a blurred picture of a toy car on a table.	automobile
16376	a blurry picture of a person sitting on a bench.	horse
16384	a blurry picture of a cat in the background.	deer
16392	a black and white photo of a cat sleeping on a table.	airplane
16400	a purple toy car on a track.	automobile
16408	a blurry picture of a television in a room.	dog
16416	a blurry image of a person standing in a room.	bird
16424	a blurry picture of a person holding a object.	frog
16432	a blurry image of a person walking in the background.	cat
16440	a black and white cat is shown in close up.	frog
16448	a blurry picture of a building in the distance.	airplane
16456	a blurry picture of a blue sky in the background.	airplane
16464	a blue bird standing in front of a window.	horse
16472	a blurry picture of a bird flying in the air.	bird
16480	a blurry picture of a city street with buildings.	truck
16488	a blurry picture of a train on a track.	truck
16496	a blue background of a blurred image of a cat.	dog
16504	a blurry picture of a flag on a pole.	horse
16512	a blurry picture of a window with a fountain.	ship
16520	a blurry picture of a kitchen counter with a stove.	ship
16528	a blurry picture of a building in the background.	cat
16536	a blurry picture of a building in the background.	cat
16544	a blurry picture of a person with a face.	dog
16552	a blurry picture of a wooden table in the snow.	airplane
16560	a blurry picture of a dog in the background.	dog
16568	a blurry picture of a building in the background.	truck
16576	a blurred picture of a train on a track.	automobile
16584	a blurred picture of a house in the background.	frog
16592	a blurry picture of a building in the background.	truck
16600	a blurry picture of a blue object in the background.	horse
16608	a blurry picture of a room with a table.	ship
16616	a blurry image of a bird in the background.	bird
16624	a blurry picture of a green screen with a object in the background.	airplane
16632	a shadow of a person standing in front of a table.	airplane
16640	a blurry picture of a white chair in the street.	deer
16648	a blurry picture of a person walking in a room.	deer
16656	a blurry picture of a building in the background.	cat
16664	a blurred image of a building in the background.	truck
16672	a blurry picture of a building in the background.	deer
16680	a blurry picture of a cat in a window.	cat
16688	a blurry picture of a building in the background.	truck
16696	a blue background of a blurred blue sky.	frog
16704	a blurry picture of a person throwing a ball.	airplane
16712	a blurry picture of a pink object in the air.	bird
16720	a blurry picture of a room with a table.	truck
16728	a blurry picture of a building in the background.	truck
16736	a blurry picture of a car driving down a street.	automobile
16744	a blurry picture of a room with a window.	truck
16752	a blurry photo of a city street with buildings.	airplane
16760	a close up of a green plant with black background.	frog
16768	a close up of a cat in the background.	frog
16776	a blurry picture of a person holding a camera.	airplane
16784	a green man standing in front of a building.	frog
16792	a white column in front of a building.	ship
16800	a blurry picture of a car in the background.	automobile
16808	a blurred picture of a cat walking on a table.	cat
16816	a blurry picture of a city skyline in the background.	ship
16824	a blurred image of a white horse in a field.	horse
16832	a blurry picture of a truck in the background.	ship
16840	a close up of a green plant with blurred background.	airplane
16848	a blurry photo of a building in the background.	automobile
16856	a blurry photo of a person holding a camera.	ship
16864	a blurry image of a building in the background.	cat
16872	a blurry picture of a blue and purple object.	cat
16880	a blurry image of a cat's face.	deer
16888	a blue object in the background of a green room.	deer
16896	a blurred image of a person in a mirror.	dog
16904	a blurry picture of a cat in the background.	cat
16912	a blurry picture of a bird flying.	airplane
16920	a blurry picture of a table with a knife on it.	airplane
16928	a blurry picture of a person walking in front of trees.	cat
16936	a blurry picture of a building in the background.	deer
16944	a blurred picture of a horse standing in a field.	horse
16952	a blurry picture of a train in the background.	airplane
16960	a blurry image of a person walking in the street.	frog
16968	a blurred image of a piano keyboard.	deer
16976	a blurry picture of a street with people.	dog
16984	a blue toy truck is sitting on a table.	truck
16992	a blurry picture of a street in a city.	automobile
17000	a blurry picture of a green tree in the background.	frog
17008	a close up of a white object on a table.	automobile
17016	a blurry picture of a hand in the sky.	bird
17024	a blurred image of a cat looking out of a window.	cat
17032	a blurry picture of a building in the background.	automobile
17040	a close up of a blue and white animal.	horse
17048	a blurry picture of a building in the background.	ship
17056	a blurry picture of a street sign in the distance.	airplane
17064	a blurred image of a black cat walking in the rain.	bird
17072	a blurred picture of a building in the background.	frog
17080	a blurry picture of a building in the background.	airplane
17088	a blurry picture of a staircase in a house.	airplane
17096	a blurry picture of a blue sky in the background.	cat
17104	a blurry picture of a dog walking on a street.	cat
17112	a blurry picture of a car in the rain.	automobile
17120	a blurry picture of a city in the background.	ship
17128	a blurred picture of a white truck in a parking lot.	automobile
17136	a blurry picture of a train on a track.	automobile
17144	a blurry picture of a dog in a room.	cat
17152	a blurry image of a person walking in a room.	dog
17160	a blurry picture of a building and a fence.	horse
17168	a blurry picture of a kitchen in a room.	ship
17176	a blurry picture of a building in the background.	truck
17184	a blurry picture of a blue object.	cat
