ImageID,Caption,Nouns,Type
02570af98a16bacb337bda558d189b54,a pink flower on the ground in the woods,"['flower', 'ground', 'woods']",OOD
ef3021e3b9b5ea6201f665d6fa04cc1d,a brown plant in the middle of the grass,"['plant', 'middle', 'grass']",OOD
b26737a1a76a3a9eff5d8e089feda608,a close up of a plant with yellow flowers on it,"['close', 'plant', 'flowers']",OOD
ec824ef4d192d8b1ff5174fa7558ffba,a plant in the woods with white flowers,"['plant', 'woods', 'flowers']",OOD
cace4e3dee0d4b78c5e9dd7f2b024da6,a hand holding up a tree branch with green leaves,"['hand', 'tree', 'branch', 'leaves']",OOD
fa8f74da004dacc870a3668c3effaf83,a large green leaf of a plant in the grass,"['leaf', 'plant', 'grass']",OOD
42d34043196b129b3721527dea28131a,a hand holding a leaf on a branch of a plant,"['hand', 'leaf', 'branch', 'plant']",OOD
989b616c3f651b65e84693595f0bf61f,a close up of a yellow flower in a field,"['close', 'flower', 'field']",OOD
33512e906b0f51f12c3b0d926e7a33ac,a hand holding a white flower on a plant,"['hand', 'flower', 'plant']",OOD
285fc21233970d542c5ccf38ed522e89,a close up of pink flowers on a tree branch,"['close', 'flowers', 'tree', 'branch']",OOD
5dadbc74dc1604443c9e564ebdcde29f,a white flower with a red and white,['flower'],OOD
37ca2f56670e139b471e0ac81a1a420d,a close up of a flower on a plant in the grass,"['close', 'flower', 'plant', 'grass']",OOD
ee44a8cb24871985c90d065b4a6862da,a plant with green leaves growing next to a river,"['plant', 'leaves', 'river']",OOD
5e1ed2d95ab819f50262aa9cb3889f25,a group of white flowers in the grass,"['group', 'flowers', 'grass']",OOD
7b2a8bc67428763fb9ac1229dec9aedc,the trunk of a tree that has been gnarled by other trees,"['trunk', 'tree', 'trees']",OOD
0ee8ce01a42c28d643bb77d5e72620fd,a plant with green leaves and white flowers in a garden,"['plant', 'leaves', 'flowers', 'garden']",OOD
be4e6daf562978f16bcb86de9e1f4e33,a pink flower in a field of green leaves,"['flower', 'field', 'leaves']",OOD
863b7b5a7d94e2d702451fa92c90808d,a pink flower on the ground in the grass,"['flower', 'ground', 'grass']",OOD
9c320986ed61a1953fdd8fbdb2e19e32,a hand is reaching for a pine tree,"['hand', 'pine', 'tree']",OOD
fda3c7f3737f30da694193679e6ff608,a bunch of green leaves of a plant,"['bunch', 'leaves', 'plant']",OOD
6161ed2c8627e336c19fd4d1cc331b04,a close up of a tree with green leaves,"['close', 'tree', 'leaves']",OOD
fddc135dec6f4d03edd16f8c8f960d33,a bunch of white flowers hanging from a tree,"['bunch', 'flowers', 'tree']",OOD
cbb388f42f661ab6e258797388d143f8,a cluster of white flowers on a plant next to a stream,"['cluster', 'flowers', 'plant', 'stream']",OOD
9bc576052f52dc4c946c0d97f8cc82f5,a person is holding a green caterpillar with their thumb,"['person', 'caterpillar', 'thumb']",OOD
665b42fdf0db331911fcae5493a1d736,a plant with green leaves growing in the ground,"['plant', 'leaves', 'ground']",OOD
ce11639c28058084cba4d2917e228ed7,a group of yellow flowers on the ground,"['group', 'flowers', 'ground']",OOD
7d0c895b4ef8fd1863f36701ca3c36fa,a plant with a leaf and a flower in the grass,"['plant', 'leaf', 'flower', 'grass']",OOD
0ff2580a6454aa486474d0af9b5b968d,a close up of a green plant with pink flowers,"['close', 'plant', 'flowers']",OOD
4a82aa2c2c93474b3709e7a7bd56bdb4,a tree branch with yellow flowers on it,"['tree', 'branch', 'flowers']",OOD
54e9d0f3aba77a1aea5a5f0074ce6f0d,a purple flower on a plant in a garden,"['flower', 'plant', 'garden']",OOD
5d2a5cd599f331b8af3e5ca221904be5,a group of white calla lilies in the garden,"['group', 'lilies', 'garden']",OOD
7523d0cd860a85daeb570ae423e467ae,a tree in a field with a blue sky,"['tree', 'field', 'sky']",OOD
60a3785ceb5d4216557d394a653d5827,a close up of a leafy green plant,"['close', 'plant']",OOD
c6f369870a9ede45fb299be1de20e12e,a tree with a bunch of leaves on it,"['tree', 'bunch', 'leaves']",OOD
eede82fad0be6eb1cf4cf34cf927d25e,purple flowers on a bush with green leaves,"['flowers', 'bush', 'leaves']",OOD
11d4bbf6f700e68561900372a7333620,a tree with pink flowers on it in a field,"['tree', 'flowers', 'field']",OOD
1953807e1e8fc9d3fb426c1890ff8cfb,a tree filled with pink flowers in the snow,"['tree', 'flowers', 'snow']",OOD
961d56a42ee628ed391834655349f82d,a red flower on a plant in a field,"['flower', 'plant', 'field']",OOD
44f44ae30ab5041aeb3421e8e089487e,a plant with yellow flowers growing in the ground,"['plant', 'flowers', 'ground']",OOD
c1f566002dec4f795b704ad40552a405,a tree in the middle of a field,"['tree', 'middle', 'field']",OOD
2ee331acf16a46ea3d358d1e0ba7289b,a close up of a fern plant in the forest,"['close', 'plant', 'forest']",OOD
e6b67139b8a8bf1aa2a1fd596dd2ee99,a close up of a plant with white flowers,"['close', 'plant', 'flowers']",OOD
946e75ba04327e772b74272623c0f8ee,a group of green leaves and purple flowers on the ground,"['group', 'leaves', 'flowers', 'ground']",OOD
6b2738a2ac72cd0332b95011df144a58,a bunch of green leaves on a tree,"['bunch', 'leaves', 'tree']",OOD
6985f7360d72c613e019eaa16eaddb8d,a pair of purple flowers in the grass,"['pair', 'flowers', 'grass']",OOD
d432a0d597dfaba34377a7c39000780d,a plant with yellow flowers and green leaves,"['plant', 'flowers', 'leaves']",OOD
f747c486f2a8bbb146d502928bd2ccd1,a lush green hillside filled with green trees,"['hillside', 'trees']",OOD
528f90d98f8be1765d2b005fde8798fd,a close up of the bark of a tree,"['close', 'bark', 'tree']",OOD
591423ed8132c63270c5bbc8f014f345,a pile of old rhubarb stems sitting on a ruler,"['pile', 'ruler']",OOD
3fd32a9c53139ed19fdbafd0bbda057b,a plant with purple flowers in the grass,"['plant', 'flowers', 'grass']",OOD
75d6e6a1a7419fca5a4d73e356090cb3,a close up of a plant with red and green leaves,"['close', 'plant', 'leaves']",OOD
98bb703390847d746e0acfe47c8a353b,a tree with many white globes on it,"['tree', 'globes']",OOD
a2d846d22b53cac2c643939be15ffb8a,a close up of a fern with green leaves,"['close', 'fern', 'leaves']",OOD
f08bbc562eec28a2c242a7a5c6c96d7e,a tree with green leaves and white flowers against a blue sky,"['tree', 'leaves', 'flowers', 'sky']",OOD
41528f534b80e7c37d5441f795451cf6,a green plant in the middle of dry grass,"['plant', 'middle', 'grass']",OOD
810afa4945ae628bba1732a7d180b2dc,a dirt road with trees on the side of it,"['dirt', 'road', 'trees', 'side']",OOD
53d895c8bb97507e7726646b04433291,the bark of a tree in the snow,"['bark', 'tree', 'snow']",OOD
801548f7e95f0868288a0e3bee4f28cd,a tree with green leaves and a blue sky,"['tree', 'leaves', 'sky']",OOD
8d0ce038e9ab0124a81540ab65272088,a bush with red flowers and green leaves,"['bush', 'flowers', 'leaves']",OOD
7d2e7ceca55331b47321643fe5ebbd8c,a branch of a tree with green leaves,"['branch', 'tree', 'leaves']",OOD
c3af6248d3679752ced24587fa3a221c,a cluster of orange flowers growing in front of a green plant,"['cluster', 'flowers', 'front', 'plant']",OOD
7e440b436e2f975709ab9497714d53bb,a hand holding a heart shaped leaf on a tree,"['hand', 'heart', 'leaf', 'tree']",OOD
ce6318e17f8dac1e2fc4026c237bfec0,a blue flower in a field of grass,"['flower', 'field', 'grass']",OOD
2b2198aaa882ae170d82446e94d105fe,a small tree with red leaves in the woods,"['tree', 'leaves', 'woods']",OOD
7ef0c7efdf2876ed164dcc7528253e5c,a small yellow flower on a green plant in the grass,"['flower', 'plant', 'grass']",OOD
1f7bca005ef4d1fc554bbce893c1a14a,a plant with small white flowers in the grass,"['plant', 'flowers', 'grass']",OOD
a3831c3bee487cb1648ed97f1972d1a8,a group of purple flowers in the woods,"['group', 'flowers', 'woods']",OOD
81fa2c6d48fe20f072edc46b40165c1f,a close up of green leaves on a plant,"['close', 'leaves', 'plant']",OOD
4513761984ae1f36287909a59844a626,a plant with yellow flowers growing on the ground,"['plant', 'flowers', 'ground']",OOD
238b17083863a5ea9bea19bc8ca5ec04,a pomegranate growing on a plant with yellow flowers,"['pomegranate', 'plant', 'flowers']",OOD
0a0d7ad1899ccb19dd58540d8cafc230,a close up of white flowers in a field,"['close', 'flowers', 'field']",OOD
7e031eebf4f9b26df0c8fcf06707d6a1,a close up of the bark of a tree,"['close', 'bark', 'tree']",OOD
18f3f64ff127e90d2a7e4fa7aa3fe091,a plant with white flowers growing in the dirt,"['plant', 'flowers', 'dirt']",OOD
0ba957d02839cfcdded22ba973c82160,two large cactus in the middle of a field,"['cactus', 'middle', 'field']",OOD
cf354bf5d52cb21fb178c7b22445fcba,a plant with red stems in the ground,"['plant', 'stems', 'ground']",OOD
bc0a6eec2487f7da718c7fd1dfc32c28,a white flower on a green plant,"['flower', 'plant']",OOD
da3793375ad4e728c1dfb6fa0332bd17,a close up of a fruit hanging from a tree,"['close', 'fruit', 'tree']",OOD
3d4c88779d730f4c93e076ab77716a24,a tree with green leaves and a red stem,"['tree', 'leaves', 'stem']",OOD
b2c3fdc07709fb0f9be5b07128d6a635,a group of purple flowers in the grass,"['group', 'flowers', 'grass']",OOD
a5aec5b953f5f75e9e48ded81c64a169,a small tree with green leaves in the forest,"['tree', 'leaves', 'forest']",OOD
0b72dcbb0c213ec3fb39466b95ec34d8,a cluster of yellow flowers on a green plant,"['cluster', 'flowers', 'plant']",OOD
c0eabc67f553012201adf3bb909b81ea,a small red plant on the ground with rocks,"['plant', 'ground', 'rocks']",OOD
7b2c96daf2be25f5105cac63ae30a09b,a small purple flower growing in the grass,"['flower', 'grass']",OOD
fff7c171aeb6f27fe3c027d4391c001a,aulpture of a fruit with a face on it,"['aulpture', 'fruit', 'face']",OOD
be05b4277664ec50609a675875f3e109,a small tree with green leaves in the woods,"['tree', 'leaves', 'woods']",OOD
10b757505045b006005fd0c5a49e1adb,a large green leaf of a plant on the ground,"['leaf', 'plant', 'ground']",OOD
7d30412f48baddc15e6ab90f4a47dfc6,a cluster of yellow flowers on a tree branch,"['cluster', 'flowers', 'tree', 'branch']",OOD
916e04230127f17cb3b97a29d6118e94,a close up of a plant with green leaves,"['close', 'plant', 'leaves']",OOD
be5346926bdfc474aa2fe2135783bb1c,a starfish in the water next to some seaweed and leaves,"['starfish', 'water', 'seaweed']",OOD
22cf7f0212f08df918abfe6eb0cffee9,a hand holding a stick in the grass,"['hand', 'stick', 'grass']",OOD
94173ed6cff2fa44f5fdd470ac4619f4,a close up of a green plant with green leaves,"['close', 'plant', 'leaves']",OOD
51a34ff9bb1c1d51eade3b79c87c1466,a group of flowers growing next to a rock,"['group', 'flowers', 'rock']",OOD
89970a44bc5c4b905db3e66e57ae4eb4,a finger holding a small white flower on a tree branch,"['finger', 'flower', 'tree', 'branch']",OOD
bbbcd23300ce4f1432eaffdd8432001f,a group of ferns growing on the forest floor,"['group', 'ferns', 'forest', 'floor']",OOD
8ceb023c1c3265c5a88b33fdc64a348d,a group of small white flowers on the ground in the woods,"['group', 'flowers', 'ground', 'woods']",OOD
e002379d2a342fa2d0124064702784d5,a white flower on a plant with green leaves,"['flower', 'plant', 'leaves']",OOD
ea51c6bf93e8dcdb9045fd55423f96b4,a close up of a stem with flowers on it,"['close', 'stem', 'flowers']",OOD
935897ac89a07db603071e29ac7bee59,a plant with white and brown flowers in a field,"['plant', 'flowers', 'field']",OOD
9ceb12bf1c435edc5911d7b2bef9c978,a bunch of green grapes with black seeds on a stick,"['bunch', 'grapes', 'seeds', 'stick']",OOD
fcc7ce7fb4d6bd7a93a1446f7388119a,two yellow flowers in the grass next to each other,"['flowers', 'grass']",OOD
1c9205e86f81726acfc7eaab9343c286,a finger is holding a small plant with pink flowers,"['finger', 'plant', 'flowers']",OOD
75aa76741953cbb5d1f5d2df00c2e064,a view of the cliffside with trees on it,"['view', 'cliffside', 'trees']",OOD
fcf057d57853f7b25b192a35f6c6fbd7,a cluster of pink flowers growing on a tree,"['cluster', 'flowers', 'tree']",OOD
a31a0e06506fb5ff2bc68e40f8d6ffb3,a plant with green leaves in a garden,"['plant', 'leaves', 'garden']",OOD
33e9334b7ee93b5421b182d8ea62f32c,a hand holding a insect on a blade of grass,"['hand', 'insect', 'blade', 'grass']",OOD
27270e9e3719bb0f07fab612b8fffc7d,a plant with purple and white flowers in a garden,"['plant', 'flowers', 'garden']",OOD
d9edce31bd3aaa7d42523983c2073ed8,a hand holding a tree branch with green leaves,"['hand', 'tree', 'branch', 'leaves']",OOD
b9b8cd6f39505d46d6edce7f3fe2ee33,a plant with green leaves and berries on the ground,"['plant', 'leaves', 'berries', 'ground']",OOD
840fa6f99f982c8c29b1a9b36ac85ea1,a plant with green leaves in the grass,"['plant', 'leaves', 'grass']",OOD
d092534ff2bc236d525b120a9e48a4b1,two maple leaves on the ground in the woods with a white ruler,"['maple', 'ground', 'woods', 'ruler']",OOD
8bd92fbe1111872ebef96d840b317454,a large tree with green leaves and a blue sky,"['tree', 'leaves', 'sky']",OOD
b8dd0b2a17c2f4e09472ce385863add5,a plant with green leaves and red buds on it,"['plant', 'leaves', 'buds']",OOD
cc27216770a1adc921335d7887d166d5,a view of the beach and the ocean,"['view', 'beach', 'ocean']",OOD
12988d5c99d18e7175abf50cc9c5847d,a close up of a plant with a green stem,"['close', 'plant', 'stem']",OOD
0b6f6a5cad8e3689f7d59e9e7261c735,two geese flying through the grass in a park,"['grass', 'park']",OOD
ca05b16c3ed3caa72c84c55f2f3b1ee9,a hand holding a plant with green leaves,"['hand', 'plant', 'leaves']",OOD
ecc6f447d820eda4885458d7ee8616ad,a group of white and brown flowers in the grass,"['group', 'flowers', 'grass']",OOD
b3caa7bae2a14621ff9d71cc391663c7,a close up of a green plant in the wild,"['close', 'plant', 'wild']",OOD
76a7dd533a65c57df07c5acecf37b65c,a white flower on a green plant,"['flower', 'plant']",OOD
d2eb51f59f9a08b4f3d68b156d183a81,a close up of a green plant on a rock,"['close', 'plant', 'rock']",OOD
12e160942ea97c615e07055cbde539dc,a close up of a flower with frost on it,"['close', 'flower', 'frost']",OOD
fa8329c1a89d959df40b594e25884ec3,a small snake in the palm of a hand,"['snake', 'palm', 'hand']",OOD
09b05abd1c0e1d348aaada3eba6e7eec,a tree in the woods next to a path,"['tree', 'woods', 'path']",OOD
d3509357bd3f849956ce9bed06158a74,a cluster of red berries on a plant with green leaves,"['cluster', 'berries', 'plant', 'leaves']",OOD
1757ec691509c54d61695ee086e4602c,a close up of a plant with a tree in the background,"['close', 'plant', 'tree', 'background']",OOD
cfd2ca9fd7fc7d23a80b9b1d5d64725f,a small yellow flower on a plant with green leaves,"['flower', 'plant', 'leaves']",OOD
d1b76a773b164573e21dbf363c25483d,a small bird perched on a tree in the woods,"['bird', 'tree', 'woods']",OOD
75fc285529ed3509d62dc71841354514,a plant with green leaves and white flowers growing in the dirt,"['plant', 'leaves', 'flowers', 'dirt']",OOD
4a1d42c8cc33c58f74bf3942bfe6ed6f,a plant with yellow flowers in the grass,"['plant', 'flowers', 'grass']",OOD
0bd7fe4d2ab7784c826ffc3e1815dfce,a white flower on a tree with green leaves,"['flower', 'tree', 'leaves']",OOD
c7d1f721566efd14d3ac9386932f9ac2,a close up of a plant with green and red flowers,"['close', 'plant', 'flowers']",OOD
38a87822b670dcabec0e9a01dfe751a6,a tree that has been affected by lightning in the forest,"['tree', 'forest']",OOD
7d8ef2a4a52d3de5545477de49dded7e,a green plant is growing in the ground,"['plant', 'ground']",OOD
1f992ae163ef65a494d58b104f2bdb49,two flowers on the ground in the woods,"['flowers', 'ground', 'woods']",OOD
828b64fe8aadb20e8174a25b89b36517,a tree with green leaves in the forest,"['tree', 'leaves', 'forest']",OOD
4a9334a507aa990bfbe9251bc2549a8f,a close up of a yellow flower in the grass,"['close', 'flower', 'grass']",OOD
a9e904f0f1e2d60e3ebfc9b7d865e6d8,a yellow flower on the ground in the grass,"['flower', 'ground', 'grass']",OOD
2337fcb2c91a5602e696c3aa161bff19,a close up of a plant with white flowers,"['close', 'plant', 'flowers']",OOD
8d63936b35c633462c659524b39676b8,a plant with white flowers and green leaves,"['plant', 'flowers', 'leaves']",OOD
ee67b3c439454efaf94048d1ac04e7ef,biological species growing in the woods,"['species', 'woods']",OOD
623d05c9dd2f2b379b46f35f2a40095a,two purple flowers on a branch with green leaves,"['flowers', 'branch', 'leaves']",OOD
3ddac9fdbb5b68a9b3d6b2982b60ae1c,a field of yellow flowers on the side of a dirt road,"['field', 'flowers', 'side', 'dirt', 'road']",OOD
b2524643f0d73a55791409eb213ddab5,two small white flowers in the grass,"['flowers', 'grass']",OOD
336950ce197cb5b80f153062d0f240e5,a bumblebee on a tree with green leaves,"['bumblebee', 'tree', 'leaves']",OOD
ba4002d6da54bcd7e309c12fc9dec03f,a plant with green leaves in the dirt,"['plant', 'leaves', 'dirt']",OOD
15e66966a1a74c8779db16512a1ddd89,a group of trees in the woods,"['group', 'trees', 'woods']",OOD
edb7eaade01ff2dec5c05358d6f06282,a bunch of green grapes growing on the stem of a plant,"['bunch', 'grapes', 'stem', 'plant']",OOD
9ed9ca1f546c9434b18e0b489e2f69b3,a plant with blue flowers in a field,"['plant', 'flowers', 'field']",OOD
935935d05aa836d06111ba32b5963597,a star shape in the grass,"['star', 'shape', 'grass']",OOD
317094ac85809fba7279bab6a6eebdd1,a group of white flowers in a field,"['group', 'flowers', 'field']",OOD
983a2ac02d77bbd07325db18c8e21f55,a group of green broccoli plants in a field,"['group', 'plants', 'field']",OOD
652dbcc34fe9e0ee5d97f7524aad5030,a white flower on a tree branch next to a dirt road,"['flower', 'tree', 'branch', 'dirt', 'road']",OOD
d8a5385d75161b6de6a5e426b13b0e2f,a cluster of orange flowers growing in the grass,"['cluster', 'flowers', 'grass']",OOD
326eca0189735ba4904660377cfa4efa,a group of cactus plants growing in the dirt,"['group', 'cactus', 'plants', 'dirt']",OOD
42a4ba65328a6aa522958757321d080d,a tree with green leaves in the woods,"['tree', 'leaves', 'woods']",OOD
29114967e52261c2455f35ecc29e7150,a plant in the shade of a tree,"['plant', 'shade', 'tree']",OOD
6d5c94ad9f83ed893e1a683762465f28,a bush with green leaves on the ground,"['bush', 'leaves', 'ground']",OOD
00e019b42a68d28c224ba3abe703a60f,a bunch of green grapes hanging from a tree,"['bunch', 'grapes', 'tree']",OOD
b198f0ba2978bd34e16fa942a2cb96a0,a plant with yellow flowers and green leaves,"['plant', 'flowers', 'leaves']",OOD
