,ImageID,Caption,Nouns,Type
1220,dotted_0101,this pattern is available for free download.,"['pattern', 'download']",OOD
1221,dotted_0102,how to sew a pleated skirt.,['skirt'],OOD
1222,dotted_0103,how to make a quilt out of wrapping paper.,"['quilt', 'paper']",OOD
1223,dotted_0104,close - up of a pattern on a black background.,"['up', 'pattern', 'background']",OOD
1224,dotted_0105,seamless pattern with polka dots on a dark blue background.,"['pattern', 'dots', 'background']",OOD
1225,dotted_0106,"i'm not a huge fan of patterns, but this one is beautiful.","['fan', 'patterns', 'one']",OOD
1226,dotted_0107,seamless pattern with white polka dots on a pink background vector.,"['pattern', 'dots', 'background', 'vector']",OOD
1227,dotted_0108,this pattern is written in human language only.,"['pattern', 'language']",OOD
1228,dotted_0109,seamless pattern with colored circles on a white background.,"['pattern', 'circles', 'background']",OOD
1229,dotted_0110,how to make a cake out of fondant.,"['cake', 'fondant']",OOD
1230,dotted_0111,seamless pattern with circles on a green background.,"['pattern', 'circles', 'background']",OOD
1231,dotted_0112,black and white chevron pattern with circles on a white background.,"['pattern', 'circles', 'background']",OOD
1232,dotted_0113,baby's breath on a baby's dresser.,"['breath', 'baby', 'dresser']",OOD
1233,dotted_0114,the pattern is available for free download.,"['pattern', 'download']",OOD
1234,dotted_0115,pattern by person in beautiful frame options and a variety of sizes.,"['pattern', 'person', 'frame', 'options', 'variety', 'sizes']",OOD
1235,dotted_0116,this pattern is available for free download.,"['pattern', 'download']",OOD
1236,dotted_0117,pink stethoscope on a pink background.,"['stethoscope', 'background']",OOD
1237,dotted_0118,this pattern is available as a free printable and can be ordered in various sizes.,"['pattern', 'printable', 'sizes']",OOD
1238,dotted_0119,how to make a felt birthday cake.,"['birthday', 'cake']",OOD
1239,dotted_0120,sewing pattern for a polka dot dress.,"['sewing', 'pattern', 'polka', 'dot', 'dress']",OOD
1240,dotted_0121,how to make a quilt out of an old book.,"['quilt', 'book']",OOD
1241,dotted_0122,abstract cgi motion graphics and animated background of circles and dots spinning in a spiral and being trippy.,"['motion', 'graphics', 'background', 'circles', 'dots', 'spiral']",OOD
1242,dotted_0123,purple circles on a purple background vector art illustration.,"['circles', 'background', 'vector', 'art', 'illustration']",OOD
1243,dotted_0124,pink and blue polka dots in a watercolor pattern.,"['dots', 'watercolor', 'pattern']",OOD
1244,dotted_0125,this pattern is written in human language only.,"['pattern', 'language']",OOD
1245,dotted_0126,seamless pattern with polka dots on a white background.,"['pattern', 'dots', 'background']",OOD
1246,dotted_0127,purple polka dots on a purple background.,"['dots', 'background']",OOD
1247,dotted_0128,this pattern is available for free download.,"['pattern', 'download']",OOD
1248,dotted_0129,seamless pattern with black dots on a white background.,"['pattern', 'dots', 'background']",OOD
1249,dotted_0130,pink polka dots on a purple background.,"['dots', 'background']",OOD
1250,dotted_0131,seamless pattern with polka dots on a green background.,"['pattern', 'dots', 'background']",OOD
1251,dotted_0132,a black and white version of the texture.,"['version', 'texture']",OOD
1252,dotted_0133,this pattern is available for free download.,"['pattern', 'download']",OOD
1253,dotted_0134,this pattern is written in human language only.,"['pattern', 'language']",OOD
1254,dotted_0135,this is the quilt i'm going to make for my son's first birthday!.,"['quilt', 'son', 'birthday']",OOD
1255,dotted_0136,"artwork by painting artist, made of oil on canvas.","['artwork', 'artist', 'oil', 'canvas']",OOD
1256,dotted_0137,abstract cgi motion graphics and animated background of black and white circles and dots spinning in a spiral and being trippy.,"['motion', 'graphics', 'background', 'circles', 'dots', 'spiral']",OOD
1257,dotted_0138,seamless pattern with polka dots on a green background.,"['pattern', 'dots', 'background']",OOD
1258,dotted_0139,seamless pattern with circles on a brown background.,"['pattern', 'circles', 'background']",OOD
1259,dotted_0140,pink polka dots on a purple background.,"['dots', 'background']",OOD
1260,dotted_0141,seamless pattern with white polka dots on a pink background vector.,"['pattern', 'dots', 'background', 'vector']",OOD
1261,dotted_0142,i pinned industry from the event at person and main!.,"['industry', 'event', 'person']",OOD
1262,dotted_0143,this pattern is available for free download.,"['pattern', 'download']",OOD
1263,dotted_0145,seamless texture with 3d rendering abstract fractal brown pattern on a red background for fabric design.,"['texture', 'pattern', 'background', 'fabric', 'design']",OOD
1264,dotted_0146,pink polka dots on a dark background.,"['dots', 'background']",OOD
1265,dotted_0148,a close up of the quilted quilt.,"['close', 'quilt']",OOD
1266,dotted_0149,"artwork by painting artist, made of oil on canvas.","['artwork', 'artist', 'oil', 'canvas']",OOD
1267,dotted_0150,colorful circles on a green background.,"['circles', 'background']",OOD
1268,dotted_0151,seamless pattern with polka dots on a brown background.,"['pattern', 'dots', 'background']",OOD
1269,dotted_0152,cute idea for a little girl's room!.,"['idea', 'girl', 'room']",OOD
1270,dotted_0153,this pattern is written in human language only.,"['pattern', 'language']",OOD
1271,dotted_0154,this pattern is available for free download.,"['pattern', 'download']",OOD
1272,dotted_0155,pink circles on a purple background.,"['circles', 'background']",OOD
1273,dotted_0156,how to create a colorful background in raster graphics editor software.,"['background', 'raster', 'graphics', 'editor', 'software']",OOD
1274,dotted_0157,how to make a bow tie out of wrapping paper.,"['bow', 'tie', 'paper']",OOD
1275,dotted_0158,seamless pattern with circles on a white background vector art illustration.,"['pattern', 'circles', 'background', 'vector', 'art', 'illustration']",OOD
1276,dotted_0159,pink polka dots on a pink background.,"['dots', 'background']",OOD
1277,dotted_0161,this pattern is available for free on my website.,"['pattern', 'website']",OOD
1278,dotted_0163,"quilt pattern by person, via photo sharing website.","['quilt', 'pattern', 'person', 'photo', 'sharing', 'website']",OOD
1279,dotted_0164,this pattern is available for free download.,"['pattern', 'download']",OOD
1280,dotted_0165,seamless pattern with polka dots on a white background.,"['pattern', 'dots', 'background']",OOD
1281,dotted_0166,"painting artist, abstract circles on a dark background.","['artist', 'circles', 'background']",OOD
1282,dotted_0167,this pattern is written in human language only.,"['pattern', 'language']",OOD
1283,dotted_0168,how to make a quilt out of wrapping paper.,"['quilt', 'paper']",OOD
1284,dotted_0169,seamless pattern with polka dots on a green background.,"['pattern', 'dots', 'background']",OOD
1285,dotted_0170,seamless pattern in the style of polka dot.,"['pattern', 'style']",OOD
1286,dotted_0171,pink polka dots on a dark background.,"['dots', 'background']",OOD
1287,dotted_0172,a close up of the pattern.,"['close', 'pattern']",OOD
1288,dotted_0173,this pattern is available for free download.,"['pattern', 'download']",OOD
1289,dotted_0174,garment by person in beautiful frame options and a variety of sizes.,"['garment', 'person', 'frame', 'options', 'variety', 'sizes']",OOD
1290,dotted_0175,how to make a bow tie.,"['bow', 'tie']",OOD
1291,dotted_0178,paint the bottom of the watercolors with acrylic paint.,"['bottom', 'watercolors', 'paint']",OOD
1292,dotted_0179,black and white polka dots on a gray background.,"['dots', 'background']",OOD
1293,dotted_0180,"i'm not a fan of the color, but i love the pattern.","['fan', 'color', 'pattern']",OOD
1294,dotted_0181,seamless pattern with red polka dots on a white background vector.,"['pattern', 'dots', 'background', 'vector']",OOD
1295,dotted_0182,seamless pattern with polka dots on a brown background.,"['pattern', 'dots', 'background']",OOD
1296,dotted_0183,sewing pattern by person in beautiful frame options and a variety of sizes.,"['sewing', 'pattern', 'person', 'frame', 'options', 'variety', 'sizes']",OOD
1297,dotted_0184,greeting card featuring the painting circles by person.,"['card', 'painting', 'circles', 'person']",OOD
1298,dotted_0185,this pattern is available for free download.,"['pattern', 'download']",OOD
1299,dotted_0186,pink circles on a purple background.,"['circles', 'background']",OOD
1300,dotted_0187,seamless pattern with chocolate chips on a white background.,"['pattern', 'chocolate', 'chips', 'background']",OOD
1301,dotted_0188,how to create a colorful background in raster graphics editor software.,"['background', 'raster', 'graphics', 'editor', 'software']",OOD
1302,dotted_0189,how to make a stencil out of a piece of paper.,"['stencil', 'piece', 'paper']",OOD
1303,dotted_0190,i love the texture of this fabric.,"['texture', 'fabric']",OOD
1304,dotted_0191,i'm going to do this for my art class!.,"['art', 'class']",OOD
1305,dotted_0192,seamless pattern with red polka dots on a black background.,"['pattern', 'dots', 'background']",OOD
1306,dotted_0193,colorful circles on a black background -- stock photo #.,"['circles', 'background', 'stock', 'photo', '#']",OOD
1307,dotted_0194,this pattern is available for free download.,"['pattern', 'download']",OOD
1308,dotted_0196,"quilt pattern by person, via photo sharing website.","['quilt', 'pattern', 'person', 'photo', 'sharing', 'website']",OOD
1309,dotted_0197,this pattern is available as a free printable and can be ordered in any size.,"['pattern', 'printable', 'size']",OOD
1310,dotted_0198,seamless pattern with polka dots on a white background.,"['pattern', 'dots', 'background']",OOD
1311,dotted_0199,"painting artist, abstract circles on a dark background.","['artist', 'circles', 'background']",OOD
1312,dotted_0201,i love the pattern on this quilt.,"['pattern', 'quilt']",OOD
1313,dotted_0202,the pattern by person in beautiful frame options and a variety of sizes.,"['pattern', 'person', 'frame', 'options', 'variety', 'sizes']",OOD
1314,dotted_0203,i love the colors in this quilt.,"['colors', 'quilt']",OOD
1315,dotted_0204,"paintings by person, via photo sharing website.","['paintings', 'person', 'photo', 'sharing', 'website']",OOD
1316,dotted_0205,this pattern is available for free download.,"['pattern', 'download']",OOD
1317,dotted_0206,this pattern is available for free download.,"['pattern', 'download']",OOD
1318,dotted_0207,garment by person in beautiful frame options and a variety of sizes.,"['garment', 'person', 'frame', 'options', 'variety', 'sizes']",OOD
1319,dotted_0208,how to make a bow tie.,"['bow', 'tie']",OOD
1320,fibrous_0035,close - up of a peacock feather.,"['up', 'peacock', 'feather']",OOD
1321,fibrous_0083,i love the texture of this wallpaper.,"['texture', 'wallpaper']",OOD
1322,fibrous_0089,the texture of the blue paint.,"['texture', 'paint']",OOD
1323,fibrous_0095,a close - up of the roots of a tree.,"['close', 'up', 'roots', 'tree']",OOD
1324,fibrous_0096,wallpaper in the style of art period.,"['wallpaper', 'style', 'art', 'period']",OOD
1325,fibrous_0101,the texture of the sand.,"['texture', 'sand']",OOD
1326,fibrous_0102,green grass in the wind.,"['grass', 'wind']",OOD
1327,fibrous_0103,biological species on the ground.,"['species', 'ground']",OOD
1328,fibrous_0104,a hole in the ground.,"['hole', 'ground']",OOD
1329,fibrous_0105,a pile of wool on a white background.,"['pile', 'wool', 'background']",OOD
1330,fibrous_0107,how to build a barn out of corrugated iron.,"['barn', 'iron']",OOD
1331,fibrous_0108,foods and food product in a pile.,"['foods', 'food', 'product', 'pile']",OOD
1332,fibrous_0109,how to make a chain out of an old tire swing.,"['chain', 'tire', 'swing']",OOD
1333,fibrous_0110,the texture of the wood.,"['texture', 'wood']",OOD
1334,fibrous_0111,foods and food product in a bowl.,"['foods', 'food', 'product', 'bowl']",OOD
1335,fibrous_0112,foods and food product in a pile.,"['foods', 'food', 'product', 'pile']",OOD
1336,fibrous_0113,grass blowing in the wind.,"['grass', 'wind']",OOD
1337,fibrous_0114,this is what the red dye looks like when it's wet.,['red dye'],OOD
1338,fibrous_0115,the texture of the concrete.,"['texture', 'concrete']",OOD
1339,fibrous_0116,close - up of a dry hay bale.,"['up', 'hay', 'bale']",OOD
1340,fibrous_0117,how to make a wreath out of feathers.,"['wreath', 'feathers']",OOD
1341,fibrous_0118,texture of a spider's web.,"['texture', 'spider', 'web']",OOD
1342,fibrous_0119,biological phylum and lichen on a rock.,"['phylum', 'rock']",OOD
1343,fibrous_0120,how to cut a bale of hay.,"['bale', 'hay']",OOD
1344,fibrous_0121,hay bale in the field.,['field'],OOD
1345,fibrous_0122,what is the name of the grain that is used in cooking?.,"['name', 'grain', 'cooking']",OOD
1346,fibrous_0123,how to make a quilt out of wrapping paper.,"['quilt', 'paper']",OOD
1347,fibrous_0124,biological species growing in the sand dunes.,"['species', 'sand', 'dunes']",OOD
1348,fibrous_0125,a close up of a pile of straw.,"['close', 'pile', 'straw']",OOD
1349,fibrous_0126,the roots of the tree.,"['roots', 'tree']",OOD
1350,fibrous_0127,the texture of the wood.,"['texture', 'wood']",OOD
1351,fibrous_0128,how to make a bale of hay.,"['bale', 'hay']",OOD
1352,fibrous_0129,close - up of the trunk of a tree.,"['up', 'trunk', 'tree']",OOD
1353,fibrous_0130,the roots of the plant.,"['roots', 'plant']",OOD
1354,fibrous_0131,how to make a rug out of burlap.,"['rug', 'burlap']",OOD
1355,fibrous_0132,foods that are toxic to dogs and cats.,"['foods', 'dogs', 'cats']",OOD
1356,fibrous_0133,a pile of straw.,"['pile', 'straw']",OOD
1357,fibrous_0134,a close up of the weave.,"['close', 'weave']",OOD
1358,fibrous_0135,biological species in a tree.,"['species', 'tree']",OOD
